0.284641,0.279380,0.274183,0.269364,0.265192,0.262158,0.260466,0.260532,0.260584,0.261874,0.264981,0.270409,0.276923,0.283535,0.289233,0.292698,0.295892,0.300419,0.306957,0.313686,0.320017,0.324445,0.325481,0.325371,0.324431,0.323596,0.323623,0.325699,0.331038,0.341399,0.362917,0.401004,0.467491,0.573858,0.714462,0.862184,0.968065,1.020520,1.039132,1.042400,1.034589,1.019549,1.000351,0.977132,0.950622,0.922677,0.892560,0.862194,0.832417,0.805000,0.779709,0.755910,0.734558,0.715993,0.699458,0.682489,0.665382,0.648929,0.633540,0.619589,0.606391,0.594019,0.581680,0.571332,0.562800,0.555593,0.549465,0.544057,0.539270,0.535366,0.530814,0.526016,0.521065,0.516338,0.513663,0.511997,0.511337,0.514066,0.519448,0.528160,0.538567,0.553400,0.566970,0.579779,0.592112,0.604518,0.618109,0.630023,0.637801,0.646256,0.655127,0.666673,0.678964,0.691060,0.700490,0.710976,0.720564,0.732321,0.745194,0.760310
0.836345,0.831380,0.825867,0.819259,0.815032,0.812504,0.810507,0.809477,0.809290,0.810916,0.816161,0.821157,0.828622,0.838807,0.847697,0.854998,0.861182,0.869205,0.878248,0.886328,0.894008,0.901425,0.906370,0.910005,0.912865,0.912716,0.913666,0.916335,0.920537,0.931149,0.953226,0.994852,1.063575,1.178888,1.328358,1.478134,1.594196,1.645973,1.670278,1.674826,1.671813,1.659990,1.637502,1.617882,1.589052,1.561559,1.528102,1.496572,1.468913,1.436394,1.410137,1.378570,1.356222,1.333439,1.315516,1.299252,1.279970,1.258785,1.241046,1.226040,1.210523,1.197402,1.184875,1.171880,1.150486,1.149333,1.141575,1.139485,1.134032,1.129519,1.123765,1.119288,1.109518,1.106504,1.103906,1.100437,1.095762,1.100314,1.106342,1.114778,1.115290,1.139370,1.154887,1.166222,1.179203,1.192247,1.206796,1.215944,1.227682,1.227504,1.239977,1.250798,1.258833,1.271606,1.280819,1.296414,1.285696,1.309306,1.319390,1.331066
0.583856,0.578796,0.573652,0.569458,0.565994,0.562436,0.561152,0.561021,0.562145,0.563825,0.567532,0.574053,0.580956,0.589804,0.597503,0.601840,0.606161,0.610859,0.617067,0.623565,0.627924,0.631721,0.633066,0.632525,0.631178,0.630111,0.630241,0.631575,0.636567,0.646390,0.666905,0.704608,0.771425,0.878436,1.023522,1.181245,1.300293,1.364889,1.390630,1.398165,1.392053,1.377014,1.356736,1.331878,1.303481,1.274775,1.243251,1.209821,1.178561,1.148434,1.121277,1.096189,1.074356,1.055519,1.037176,1.019254,1.001517,0.983397,0.967362,0.952677,0.939481,0.927369,0.915547,0.904742,0.895528,0.888451,0.882264,0.877604,0.873040,0.868171,0.863408,0.858094,0.853471,0.847814,0.844461,0.842593,0.841111,0.843081,0.848208,0.857279,0.868902,0.884832,0.899273,0.911163,0.926335,0.939544,0.951800,0.964891,0.972742,0.981013,0.989708,1.001827,1.016413,1.027706,1.035833,1.045715,1.060917,1.076805,1.088388,1.104929
0.463264,0.459735,0.456205,0.452366,0.449438,0.446825,0.445308,0.445001,0.445117,0.445956,0.448782,0.453735,0.459245,0.465873,0.472182,0.476854,0.481257,0.486959,0.494636,0.502042,0.508523,0.513466,0.515178,0.515169,0.514261,0.513252,0.513508,0.515607,0.521746,0.532751,0.555558,0.597363,0.670682,0.786833,0.944421,1.114919,1.244894,1.311952,1.341049,1.348559,1.344080,1.329984,1.309708,1.284318,1.255264,1.224545,1.191287,1.156593,1.123171,1.090321,1.060268,1.032113,1.006498,0.983739,0.962939,0.941695,0.920898,0.900624,0.881831,0.864621,0.848503,0.833442,0.819686,0.807768,0.796185,0.787802,0.780284,0.774170,0.768137,0.762585,0.756656,0.750452,0.745204,0.740057,0.736203,0.732928,0.731638,0.733143,0.738508,0.746469,0.758596,0.772740,0.786437,0.799278,0.812583,0.827027,0.841486,0.854308,0.864979,0.872492,0.883967,0.897130,0.911508,0.925171,0.937195,0.950853,0.962127,0.976484,0.992470,1.008146
0.281431,0.277132,0.272836,0.268002,0.264053,0.261343,0.259616,0.258856,0.258744,0.259834,0.263920,0.270025,0.276813,0.283663,0.289896,0.292733,0.295459,0.299584,0.305932,0.312135,0.318001,0.321711,0.321592,0.320175,0.318009,0.316434,0.316028,0.317511,0.322371,0.331775,0.351981,0.388269,0.452345,0.554433,0.693247,0.843550,0.959229,1.020498,1.046366,1.052937,1.047899,1.034501,1.015304,0.992441,0.966862,0.938375,0.908393,0.877128,0.848047,0.819960,0.793807,0.769768,0.747916,0.729255,0.711874,0.694515,0.677221,0.660665,0.644929,0.630605,0.616839,0.603800,0.590887,0.579619,0.569429,0.561005,0.554206,0.548577,0.543016,0.538133,0.532896,0.527039,0.521793,0.517077,0.514328,0.511430,0.510471,0.512960,0.518236,0.527510,0.540141,0.556969,0.572656,0.587265,0.601519,0.615811,0.630341,0.642060,0.650182,0.657341,0.667237,0.677574,0.689787,0.700668,0.711911,0.721721,0.730113,0.743163,0.755210,0.768235
0.327273,0.323288,0.318821,0.313703,0.309889,0.307054,0.305388,0.304791,0.304743,0.305704,0.309289,0.315199,0.321240,0.328180,0.334098,0.338082,0.341698,0.345839,0.352400,0.359323,0.365317,0.369298,0.369770,0.368689,0.366912,0.365431,0.365103,0.366592,0.371241,0.380504,0.400365,0.435781,0.497918,0.597114,0.731510,0.879129,0.992989,1.055905,1.083272,1.090042,1.084088,1.071124,1.051523,1.028408,1.002045,0.973386,0.943080,0.912639,0.883155,0.857111,0.831699,0.809345,0.788810,0.771763,0.755873,0.740117,0.724571,0.710049,0.696248,0.683445,0.671456,0.659512,0.647591,0.636734,0.627581,0.619433,0.612529,0.605951,0.600329,0.595040,0.589680,0.583783,0.578344,0.573909,0.570856,0.567592,0.567086,0.568990,0.574523,0.583872,0.596607,0.612555,0.628103,0.642466,0.656101,0.670133,0.683876,0.696799,0.705432,0.711931,0.721634,0.731982,0.743931,0.755693,0.765690,0.776836,0.787444,0.798349,0.813787,0.827969
0.304436,0.301552,0.298445,0.293949,0.290490,0.287974,0.286428,0.285741,0.286082,0.287111,0.291286,0.297839,0.304647,0.312265,0.318834,0.322234,0.326001,0.331804,0.339731,0.347952,0.354486,0.359596,0.360408,0.359548,0.357942,0.356945,0.357628,0.359920,0.366006,0.376785,0.399825,0.441107,0.513685,0.626034,0.775611,0.934254,1.049435,1.106648,1.128316,1.132073,1.124042,1.107403,1.085887,1.060651,1.032418,1.001935,0.969313,0.937008,0.905290,0.875801,0.847726,0.823590,0.800777,0.781712,0.763643,0.745756,0.728453,0.712043,0.696426,0.682264,0.668159,0.655159,0.641819,0.629510,0.619412,0.609837,0.602613,0.595552,0.590011,0.584597,0.578878,0.573633,0.568278,0.564254,0.561056,0.558518,0.559050,0.561111,0.567341,0.575866,0.589421,0.605264,0.620924,0.634671,0.648960,0.661980,0.676014,0.688250,0.697363,0.705972,0.715549,0.726037,0.737779,0.749214,0.760399,0.772024,0.784788,0.796446,0.810848,0.826059
0.639582,0.633222,0.626459,0.620687,0.615369,0.611660,0.608977,0.607961,0.607570,0.608987,0.612994,0.619050,0.625952,0.634022,0.641366,0.646841,0.651841,0.657631,0.665588,0.672887,0.679335,0.684208,0.685995,0.685310,0.683910,0.682493,0.682254,0.683527,0.688601,0.699871,0.722838,0.765012,0.839061,0.955635,1.107547,1.262281,1.368867,1.420849,1.442765,1.451097,1.451190,1.441456,1.426545,1.409081,1.388920,1.365451,1.338941,1.311420,1.282924,1.254562,1.227993,1.202617,1.178989,1.158978,1.140095,1.120445,1.099819,1.081294,1.062684,1.045984,1.029967,1.014588,0.999463,0.986291,0.974394,0.965537,0.956780,0.949280,0.943476,0.937643,0.931164,0.924485,0.917714,0.911753,0.908295,0.904290,0.902335,0.903402,0.909116,0.918319,0.930865,0.947360,0.962807,0.978701,0.991896,1.005983,1.020503,1.033080,1.042294,1.049741,1.059254,1.070101,1.084643,1.098373,1.108218,1.119409,1.129501,1.142440,1.159119,1.174142
0.491470,0.480119,0.474181,0.468283,0.463559,0.460381,0.458154,0.458229,0.458046,0.459367,0.462911,0.469123,0.476341,0.484544,0.491229,0.495733,0.499766,0.504589,0.511876,0.519175,0.524979,0.530174,0.531788,0.531979,0.530274,0.530250,0.530212,0.532168,0.537168,0.548317,0.570491,0.609946,0.675899,0.789078,0.935516,1.089069,1.198056,1.254642,1.276629,1.280764,1.275603,1.262732,1.241837,1.218859,1.191714,1.162192,1.131600,1.099756,1.067663,1.043268,1.015941,0.990336,0.968635,0.949064,0.931662,0.913746,0.898075,0.879302,0.863714,0.848355,0.834528,0.821357,0.808240,0.797190,0.778825,0.777589,0.772806,0.768247,0.763870,0.759877,0.755485,0.749957,0.746312,0.741630,0.738945,0.736965,0.736628,0.738755,0.743498,0.752824,0.765682,0.782527,0.797355,0.808591,0.822311,0.834788,0.848997,0.860169,0.873357,0.880744,0.889530,0.899806,0.914920,0.926765,0.937410,0.940972,0.989739,0.988165,0.988739,0.996483
0.888598,0.883001,0.875853,0.870171,0.865396,0.861453,0.859001,0.857958,0.857510,0.858808,0.863267,0.869186,0.876360,0.886541,0.895309,0.903214,0.908438,0.916639,0.925802,0.934028,0.941974,0.947560,0.951619,0.953064,0.953136,0.953723,0.953309,0.954806,0.960392,0.971619,0.994943,1.037554,1.110252,1.230916,1.389196,1.558297,1.680309,1.739817,1.767049,1.776735,1.769765,1.756051,1.737917,1.714719,1.683222,1.656615,1.619399,1.584213,1.540353,1.517406,1.486550,1.455177,1.429213,1.407532,1.388696,1.373210,1.351630,1.331379,1.312835,1.298454,1.282893,1.267148,1.253984,1.242272,1.229059,1.220465,1.212506,1.205325,1.199667,1.196242,1.190882,1.181617,1.176676,1.170832,1.168751,1.163397,1.165873,1.166691,1.167932,1.178676,1.187538,1.203897,1.215801,1.233930,1.244941,1.258506,1.272820,1.286322,1.294637,1.299435,1.304914,1.315369,1.334874,1.341041,1.348427,1.371282,1.365101,1.376027,1.395362,1.417549
0.751879,0.744020,0.737316,0.730991,0.725805,0.722390,0.719846,0.719036,0.719565,0.720938,0.724571,0.731552,0.739909,0.750387,0.759952,0.766095,0.771379,0.777735,0.786117,0.794053,0.801200,0.807479,0.811038,0.812134,0.812706,0.812008,0.811534,0.812499,0.816963,0.827064,0.847732,0.886417,0.955723,1.067700,1.217510,1.382853,1.506913,1.571986,1.598471,1.609707,1.605664,1.594533,1.572226,1.550173,1.520671,1.490090,1.457059,1.425073,1.391901,1.361004,1.331511,1.301521,1.276166,1.253233,1.235758,1.216251,1.199103,1.176987,1.159466,1.142597,1.127727,1.113029,1.100398,1.088512,1.080881,1.070248,1.062598,1.054862,1.049489,1.044188,1.038424,1.031517,1.027064,1.020941,1.016570,1.012468,1.010572,1.013229,1.018832,1.028394,1.041942,1.058190,1.075026,1.088654,1.102826,1.118993,1.133701,1.146199,1.155811,1.163449,1.172879,1.182715,1.195981,1.206950,1.218132,1.227250,1.248481,1.259817,1.274958,1.295747
0.327885,0.322300,0.317438,0.312361,0.308607,0.305866,0.304537,0.304576,0.304737,0.305850,0.309112,0.314780,0.321291,0.328621,0.335096,0.337794,0.340793,0.344959,0.351580,0.357919,0.364131,0.367917,0.368663,0.368102,0.366744,0.365782,0.365536,0.367386,0.372322,0.382053,0.401816,0.437264,0.499936,0.601374,0.739393,0.889491,1.006199,1.068506,1.093780,1.099304,1.092202,1.077312,1.056772,1.031939,1.003736,0.974131,0.943036,0.911150,0.880415,0.853329,0.826789,0.802254,0.779939,0.760841,0.743300,0.726008,0.709264,0.693249,0.678215,0.664097,0.651159,0.638352,0.625631,0.614796,0.606592,0.598108,0.590767,0.585333,0.579730,0.574721,0.569458,0.564300,0.559764,0.555599,0.553026,0.550329,0.549893,0.551688,0.557233,0.565465,0.577240,0.591792,0.607171,0.620408,0.634001,0.648185,0.661727,0.674393,0.682649,0.689842,0.700191,0.710144,0.722661,0.735665,0.747927,0.758453,0.769575,0.782702,0.794396,0.807536
0.263834,0.260672,0.259046,0.256616,0.253954,0.252489,0.251717,0.252254,0.253500,0.255016,0.259749,0.266889,0.274043,0.281785,0.288507,0.291776,0.294569,0.299374,0.306569,0.314189,0.319766,0.324453,0.324761,0.324583,0.323731,0.323371,0.324396,0.326978,0.333728,0.344315,0.366893,0.407963,0.478720,0.587214,0.730883,0.883562,0.994643,1.047976,1.067783,1.068167,1.056594,1.039021,1.015921,0.989194,0.959185,0.927880,0.895346,0.863867,0.833113,0.804476,0.778596,0.754615,0.733296,0.715561,0.699026,0.682204,0.665079,0.649541,0.634332,0.620561,0.607925,0.596169,0.584120,0.573835,0.565833,0.559631,0.553558,0.549622,0.544935,0.541439,0.536857,0.531878,0.526566,0.522607,0.520913,0.517910,0.517951,0.520742,0.527381,0.536952,0.548965,0.565589,0.581111,0.594703,0.608421,0.622968,0.638151,0.651262,0.659702,0.665202,0.674893,0.685815,0.696779,0.710093,0.720890,0.731471,0.739169,0.751690,0.764872,0.778077
0.326214,0.324660,0.323017,0.320681,0.318238,0.316888,0.316021,0.316884,0.317045,0.318054,0.321118,0.326085,0.331433,0.337436,0.342794,0.346946,0.350796,0.355539,0.361938,0.369243,0.375164,0.379655,0.380633,0.381238,0.380772,0.380660,0.381587,0.383989,0.389787,0.399656,0.420954,0.458978,0.526276,0.631871,0.772249,0.922742,1.032177,1.085128,1.105066,1.106350,1.097201,1.081518,1.061396,1.037217,1.010031,0.980973,0.949833,0.919388,0.888895,0.861954,0.835999,0.812020,0.790618,0.772237,0.755515,0.738548,0.721901,0.706082,0.691039,0.677516,0.665079,0.652627,0.640388,0.630183,0.620187,0.613136,0.606893,0.600962,0.595711,0.591538,0.586726,0.581824,0.577255,0.572535,0.570302,0.568737,0.568265,0.570360,0.574858,0.583103,0.592903,0.605892,0.618921,0.630780,0.642209,0.653933,0.666516,0.678047,0.685755,0.695049,0.705115,0.716074,0.728872,0.739985,0.750947,0.762628,0.777295,0.789155,0.802843,0.817628
0.792662,0.788507,0.783506,0.779395,0.776598,0.772143,0.769729,0.769415,0.769529,0.772100,0.775021,0.779385,0.786260,0.792544,0.800681,0.806765,0.812698,0.817112,0.824797,0.830930,0.835006,0.838933,0.839397,0.841110,0.839552,0.839298,0.839879,0.840814,0.845820,0.855955,0.877121,0.914292,0.992390,1.094012,1.242056,1.398331,1.513411,1.573106,1.603515,1.612568,1.599859,1.594881,1.568379,1.542212,1.515106,1.479131,1.450221,1.416629,1.376226,1.346768,1.316315,1.291009,1.266934,1.250287,1.230456,1.212309,1.188558,1.173348,1.158392,1.142007,1.127640,1.116619,1.102913,1.094567,1.086046,1.074245,1.067379,1.060782,1.057107,1.051877,1.047459,1.042705,1.038776,1.036415,1.032704,1.028928,1.031178,1.032229,1.036379,1.045362,1.051421,1.064175,1.082228,1.096387,1.103145,1.125470,1.132696,1.151459,1.150179,1.166938,1.180921,1.192753,1.199423,1.210217,1.222099,1.246669,1.205317,1.237888,1.266255,1.279669
0.307940,0.305441,0.302714,0.298979,0.295887,0.293716,0.292311,0.291849,0.291839,0.292687,0.296012,0.301271,0.306503,0.312485,0.317876,0.321676,0.325386,0.329604,0.335844,0.342103,0.348475,0.352471,0.352921,0.352481,0.350975,0.349702,0.349865,0.351228,0.356434,0.365067,0.384772,0.419739,0.481872,0.580275,0.714769,0.864023,0.981306,1.044195,1.071302,1.078367,1.071956,1.057825,1.037890,1.012651,0.985272,0.955274,0.924146,0.892823,0.863235,0.836281,0.810180,0.787359,0.766218,0.748951,0.732488,0.716135,0.700153,0.685444,0.671296,0.658344,0.646075,0.633597,0.621469,0.610281,0.600448,0.592384,0.585827,0.579549,0.573547,0.568616,0.563199,0.557861,0.552862,0.548630,0.545378,0.542872,0.542145,0.544526,0.549576,0.558037,0.570285,0.585020,0.599963,0.613336,0.627001,0.639574,0.652761,0.665842,0.675603,0.681651,0.691148,0.700979,0.713073,0.725636,0.735834,0.747320,0.759169,0.770903,0.783339,0.798747
0.870131,0.857122,0.848503,0.841633,0.836415,0.833465,0.831511,0.830406,0.830191,0.832275,0.836235,0.843647,0.852193,0.861693,0.871828,0.877300,0.883118,0.889667,0.897014,0.905620,0.912456,0.917364,0.919663,0.921033,0.921036,0.921186,0.921316,0.922257,0.927299,0.938507,0.959862,1.001772,1.070326,1.193362,1.352162,1.520594,1.641491,1.707290,1.729267,1.743402,1.738175,1.727347,1.703887,1.671380,1.646357,1.607516,1.573426,1.538240,1.504698,1.476144,1.441942,1.414229,1.391321,1.368235,1.350226,1.331106,1.318048,1.292752,1.279583,1.264595,1.251147,1.236574,1.224879,1.214319,1.223031,1.210895,1.202018,1.198484,1.191765,1.186840,1.181680,1.174672,1.166782,1.163572,1.162002,1.158751,1.154313,1.156822,1.164591,1.172543,1.187147,1.211425,1.232245,1.251601,1.263818,1.287841,1.299926,1.316380,1.332879,1.346351,1.359694,1.374509,1.387285,1.403497,1.419339,1.439169,1.419007,1.433273,1.442065,1.450279
0.389186,0.387556,0.385458,0.382444,0.379629,0.377952,0.377156,0.377234,0.377776,0.378669,0.382504,0.389280,0.396457,0.404739,0.412171,0.415203,0.418492,0.423521,0.431093,0.438659,0.444934,0.449270,0.449912,0.449008,0.447433,0.446551,0.446880,0.449324,0.455432,0.466043,0.488314,0.528501,0.598494,0.706485,0.848114,0.994678,1.100623,1.151073,1.170519,1.172592,1.166227,1.151492,1.134027,1.112947,1.088644,1.061832,1.033609,1.004947,0.976757,0.949950,0.924868,0.900949,0.878968,0.860872,0.843632,0.826024,0.809670,0.793584,0.779014,0.765626,0.752634,0.740278,0.727855,0.717279,0.708328,0.700589,0.693796,0.688318,0.682251,0.677048,0.671805,0.666886,0.661977,0.658213,0.655347,0.652605,0.652375,0.654960,0.659906,0.668512,0.680827,0.695775,0.710340,0.724885,0.738237,0.752733,0.767033,0.779648,0.787767,0.795876,0.805654,0.816389,0.829062,0.841306,0.852531,0.863383,0.872079,0.884557,0.895080,0.909578
